student_id, scoala, math, limba romana, limba materna, medie, media materna
B10277997, Complexul Educational Laude-Reut, 9.70, 9.45, -, 9.57, 0
B10278025, Școala Gimnazială "Liviu Rebreanu", 8.15, 5.80, -, 6.97, 0
B10278070, Şcoala Gimnazială nr. 117, 8.90, 6.75, -, 7.83, 0
B10278141, Școala Gimnazială "Liviu Rebreanu", 6.10, 6.00, -, 6.05, 0
B10278256, Liceul de Coregrafie "Floria Capsali", 8.85, 9.75, -, 9.3, 0
B10278277, Școala Gimnazială "Federico Garcia Lorca", 3.90, 5.00, -, 4.45, 0
B10278354, Şcoala Gimnazială nr. 117, 6.40, 5.80, -, 6.1, 0
B10278392, Școala Gimnazială "Liviu Rebreanu", 9.80, 9.40, -, 9.6, 0
B10278477, Școala Gimnazială "Liviu Rebreanu", 8.45, 7.65, -, 8.05, 0
B10278578, Școala Gimnazială "Liviu Rebreanu", 4.20, 4.50, -, 4.35, 0
B10278597, Colegiul Naţional "Gheorghe Lazăr", 9.80, 9.20, -, 9.5, 0
B10278686, Liceul Teoretic Internațional de Informatică Bucuresti, 9.10, 9.80, -, 9.45, 0
B10278687, Colegiul Naţional "Grigore Moisil", 9.80, 9.60, -, 9.7, 0
B10278690, Școala Gimnazială "Liviu Rebreanu", 8.85, 4.00, -, 6.42, 0
B10278825, Şcoala Gimnazială "Sfântul Andrei", 9.60, 9.20, -, 9.4, 0
B10278858, Școala Gimnazială nr. 189, 9.50, 8.45, -, 8.97, 0
B10278862, Şcoala Gimnazială "Titu Maiorescu", 6.30, 5.05, -, 5.67, 0
B10279002, Şcoala Gimnazială "Sfântul Andrei", 9.50, 9.90, -, 9.7, 0
B10279037, Școala Gimnazială „Orizont", 9.20, 10.00, -, 9.6, 0
B10279474, Școala Gimnazială nr. 189, 9.60, 6.70, -, 8.15, 0
B10279564, Şcoala Gimnazială nr. 117, 6.90, 7.65, -, 7.28, 0
B10279589, Şcoala Gimnazială "Sfântul Andrei", 7.90, 8.30, -, 8.1, 0
B10279695, Școala Gimnazială "Liviu Rebreanu", 9.10, 9.00, -, 9.05, 0
B10279891, Școala Gimnazială nr. 189, 8.90, 8.75, -, 8.82, 0
B10279907, Şcoala Gimnazială "Emil Racoviţă", 4.65, 4.85, -, 4.75, 0
B10279950, Şcoala Gimnazială nr. 117, 8.75, 6.10, -, 7.42, 0
B10279962, Şcoala Gimnazială "Sfântul Andrei", 5.10, 4.75, -, 4.92, 0
B10279972, Școala Gimnazială „Orizont", 9.70, 9.10, -, 9.4, 0
B10280076, Școala Gimnazială nr. 189, 7.80, 4.65, -, 6.22, 0
B10280196, Şcoala Gimnazială "Sfântul Andrei", 9.70, 9.10, -, 9.4, 0
B10280262, Şcoala Gimnazială nr. 178, 10.00, 9.80, -, 9.9, 0
B10280278, Şcoala Gimnazială nr. 117, 8.30, 7.90, -, 8.1, 0
B10280459, Şcoala Gimnazială "Sfântul Andrei", 9.40, 8.15, -, 8.78, 0
B10280599, Școala Gimnazială „Orizont", 9.00, 9.10, -, 9.05, 0
B10280720, Şcoala Gimnazială "Sfântul Andrei", 9.00, 7.35, -, 8.18, 0
B10280836, Școala Gimnazială „Orizont", 9.15, 9.05, -, 9.1, 0
B10280964, Şcoala Gimnazială "Sfântul Andrei", 7.50, 8.00, -, 7.75, 0
B10281189, Şcoala Gimnazială nr. 178, 9.20, 7.15, -, 8.18, 0
B10281286, Şcoala Gimnazială "Sfântul Andrei", 9.70, 10.00, -, 9.85, 0
B10281490, Şcoala Gimnazială nr. 117, 5.10, 4.45, -, 4.78, 0
B10281577, Școala Gimnazială "Liviu Rebreanu", 8.50, 10.00, -, 9.25, 0
B10281628, Şcoala Gimnazială nr. 156, 9.35, 8.65, -, 9.0, 0
B10281687, Școala Gimnazială "Liviu Rebreanu", 5.25, 5.25, -, 5.25, 0
B10281828, Şcoala Gimnazială "Titu Maiorescu", 9.35, 8.95, -, 9.15, 0
B10281833, Liceul Tehnologic Special nr. 3, 2.60, 5.20, -, 3.9, 0
B10281921, Şcoala Gimnazială "Sfântul Andrei", 9.65, 9.15, -, 9.4, 0
B10282087, Liceul Tehnologic Special nr. 3, 4.10, 6.10, -, 5.1, 0
B10282132, Şcoala Gimnazială "Constantin Brâncuşi", 7.75, 6.25, -, 7.0, 0
B10282297, Colegiul Naţional "Grigore Moisil", 9.45, 9.80, -, 9.62, 0
B10282443, Şcoala Gimnazială "Sfântul Andrei", 9.05, 8.35, -, 8.7, 0
B10282449, Liceul Tehnologic Special nr. 3, 2.15, 3.50, -, 2.83, 0
B10282548, Școala Gimnazială „Orizont", 9.50, 9.30, -, 9.4, 0
B10282577, Şcoala Gimnazială "Sfântul Andrei", 8.05, 8.15, -, 8.1, 0
B10282612, Școala Gimnazială "Avram Iancu", 9.35, 9.55, -, 9.45, 0
B10282647, Şcoala Gimnazială nr. 117, 5.10, 4.55, -, 4.82, 0
B10282745, Şcoala Gimnazială nr. 126, 4.75, 5.00, -, 4.88, 0
B10282754, Şcoala Gimnazială nr. 135, 5.90, 5.90, -, 5.9, 0
B10282813, Școala Gimnazială nr. 189, 7.80, 8.80, -, 8.3, 0
B10282835, Şcoala Gimnazială nr. 117, 6.30, 5.55, -, 5.92, 0
B10283041, Școala Gimnazială nr. 189, 8.70, 7.30, -, 8.0, 0
B10283046, Şcoala Gimnazială nr. 197, 8.85, 8.30, -, 8.57, 0
B10283164, Şcoala Gimnazială nr. 117, 9.35, 8.70, -, 9.02, 0
B10283173, Şcoala Gimnazială "Sfântul Andrei", 9.80, 7.00, -, 8.4, 0
B10283183, Liceul Tehnologic Special nr. 3, 1.90, 3.50, -, 2.7, 0
B10283246, Școala Gimnazială nr. 189, 8.45, 7.35, -, 7.9, 0
B10283356, Școala Gimnazială „Orizont", 7.75, 7.40, -, 7.58, 0
B10283443, Școala Gimnazială nr. 189, 8.70, 6.25, -, 7.47, 0
B10283453, Şcoala Gimnazială "Sfântul Andrei", 7.90, 8.65, -, 8.28, 0
B10283555, Şcoala Gimnazială "Constantin Brâncuşi", 9.50, 9.65, -, 9.57, 0
B10283704, Şcoala Gimnazială "Sfântul Andrei", 8.70, 9.25, -, 8.97, 0
B10283735, Școala Gimnazială nr. 79, 9.10, 9.90, -, 9.5, 0
B10283896, Liceul Tehnologic Special nr. 3, 6.95, 4.70, -, 5.83, 0
B10283929, Şcoala Gimnazială nr. 194, 8.65, 9.05, -, 8.85, 0
B10283950, Școala Gimnazială „Sfântul Calinic de la Cernica”, 8.60, 7.50, -, 8.05, 0
B10283983, Şcoala Gimnazială nr. 178, 6.35, 7.10, -, 6.72, 0
B10284053, Școala Gimnazială „Orizont", 9.80, 9.45, -, 9.62, 0
B10284243, Şcoala Gimnazială "Sfântul Andrei", 9.20, 9.10, -, 9.15, 0
B10284249, Şcoala Gimnazială "Constantin Brâncuşi", 9.00, 8.20, -, 8.6, 0
B10284292, Școala Gimnazială „Orizont", 9.20, 8.35, -, 8.77, 0
B10284310, Liceul de Arte Plastice "Nicolae Tonitza", 8.80, 5.80, -, 7.3, 0
B10284398, Şcoala Gimnazială "Sfântul Andrei", 9.90, 9.95, -, 9.93, 0
B10284639, Școala Gimnazială „Orizont", 8.45, 7.80, -, 8.12, 0
B10284711, Şcoala Gimnazială "Constantin Brâncuşi", 5.65, 5.30, -, 5.47, 0
B10284759, Școala Gimnazială nr. 189, 8.20, 8.10, -, 8.15, 0
B10284942, Şcoala Gimnazială "Sfântul Andrei", 7.90, 8.95, -, 8.43, 0
B10284986, Școala Gimnazială „Orizont", 6.95, 6.45, -, 6.7, 0
B10285111, Liceul Teoretic Mihai Ionescu, 9.00, 7.60, -, 8.3, 0
B10285118, Școala Gimnazială nr. 189, 7.80, 6.50, -, 7.15, 0
B10285153, Şcoala Gimnazială "Sfântul Andrei", 9.25, 8.90, -, 9.07, 0
B10285283, Școala Gimnazială „Orizont", 9.40, 9.70, -, 9.55, 0
B10285379, Școala Gimnazială nr. 189, 7.65, 9.15, -, 8.4, 0
B10285400, Şcoala Gimnazială "Sfântul Andrei", 8.65, 7.20, -, 7.93, 0
B10285437, Şcoala Gimnazială nr. 150, 9.40, 9.70, -, 9.55, 0
B10285585, Școala Gimnazială "Liviu Rebreanu", 9.35, 7.50, -, 8.43, 0
B10285736, Şcoala Gimnazială "Sfântul Andrei", 8.90, 8.95, -, 8.93, 0
B10285831, Școala Gimnazială nr. 189, 6.20, 5.60, -, 5.9, 0
B10285922, Şcoala Gimnazială "Constantin Brâncuşi", 9.00, 9.50, -, 9.25, 0
B10285923, Şcoala Gimnazială "Sfântul Andrei", 10.00, 9.85, -, 9.93, 0
B10285929, Școala Gimnazială "Liviu Rebreanu", 8.50, 7.25, -, 7.88, 0
B10286090, Școala Gimnazială nr. 189, 7.15, 6.50, -, 6.83, 0
B10286095, Şcoala Gimnazială "Sfântul Andrei", 9.65, 10.00, -, 9.82, 0
B10286171, Școala Gimnazială "Liviu Rebreanu", 8.25, 5.80, -, 7.03, 0
B10286235, Școala Gimnazială ”George Bacovia”, 3.65, 2.00, -, 2.83, 0
B10286326, Colegiul Naţional "Grigore Moisil", 10.00, 9.90, -, 9.95, 0
B10286348, Şcoala Gimnazială nr. 178, 8.85, 7.85, -, 8.35, 0
B10286523, Școala Gimnazială nr. 189, 8.20, 8.80, -, 8.5, 0
B10286960, Şcoala Gimnazială "Sfântul Andrei", 9.10, 6.95, -, 8.03, 0
B10287111, Şcoala Gimnazială "Luceafărul", 7.40, 5.20, -, 6.3, 0
B10287135, Şcoala Gimnazială nr. 309, 5.20, 5.00, -, 5.1, 0
B10287159, Şcoala Gimnazială "Sfântul Andrei", 9.50, 9.65, -, 9.57, 0
B10287297, Liceul Internațional Ioanid, 8.05, 9.50, -, 8.78, 0
B10287527, Şcoala Gimnazială "Sfântul Andrei", 7.95, 6.20, -, 7.08, 0
B10287709, Şcoala Gimnazială "Sfântul Andrei", 7.70, 6.75, -, 7.22, 0
B10287798, Școala Gimnazială "Liviu Rebreanu", 7.90, 8.60, -, 8.25, 0
B10287813, Școala Gimnazială „Orizont", 9.15, 9.25, -, 9.2, 0
B10287887, Şcoala Gimnazială "Sfântul Andrei", 7.90, 6.80, -, 7.35, 0
B10288088, Liceul Teoretic "Jean Monnet", 9.25, 7.65, -, 8.45, 0
B10288293, Şcoala Gimnazială "Sfântul Andrei", 5.80, 5.50, -, 5.65, 0
B10288374, Școala Gimnazială ”Mărțișor”, 7.60, 8.00, -, 7.8, 0
B10288427, Școala Gimnazială „Orizont", 9.80, 9.55, -, 9.68, 0
B10288636, Şcoala Gimnazială "Sfântul Andrei", 9.60, 9.50, -, 9.55, 0
B10288655, Liceul Teoretic "Genesis College", 7.35, 9.55, -, 8.45, 0
B10288670, Școala Gimnazială "Liviu Rebreanu", 2.80, 3.50, -, 3.15, 0
B10288776, Școala Gimnazială "Liviu Rebreanu", 8.55, 8.35, -, 8.45, 0
B10288785, Școala Gimnazială nr. 189, 8.90, 8.30, -, 8.6, 0
B10288812, Colegiul Naţional "I.L.Caragiale", 9.80, 9.70, -, 9.75, 0
B10288825, Școala Gimnazială „Orizont", 6.65, 4.75, -, 5.7, 0
B10288849, Şcoala Gimnazială "Titu Maiorescu", 9.25, 9.90, -, 9.57, 0
B10288882, Şcoala Gimnazială "Sfântul Andrei", 9.75, 9.60, -, 9.68, 0
B10288988, LICEUL TEORETIC NATIONAL, 9.35, 9.40, -, 9.38, 0
B10289114, Şcoala Gimnazială "Sfântul Andrei", 9.15, 7.80, -, 8.47, 0
B10289212, Școala Gimnazială nr. 149, 9.05, 9.15, -, 9.1, 0
B10289239, LICEUL TEORETIC NATIONAL, 9.30, 8.10, -, 8.7, 0
B10289413, LICEUL TEORETIC NATIONAL, 9.20, 9.70, -, 9.45, 0
B10289444, Şcoala Gimnazială "Sfântul Andrei", 9.70, 9.55, -, 9.62, 0
B10289525, Școala Gimnazială nr. 189, 8.70, 5.90, -, 7.3, 0
B10289567, Școala Gimnazială „Orizont", 9.10, 7.55, -, 8.32, 0
B10289621, Școala Gimnazială "Liviu Rebreanu", 8.55, 9.30, -, 8.93, 0
B10289645, Şcoala Gimnazială "Sfântul Andrei", 9.20, 9.60, -, 9.4, 0
B10289770, Şcoala Gimnazială "Sfântul Andrei", 9.00, 6.10, -, 7.55, 0
B10289846, Şcoala Gimnazială nr. 178, 6.75, 5.50, -, 6.12, 0
B10289848, Școala Gimnazială "Liviu Rebreanu", 7.00, 6.50, -, 6.75, 0
B10289953, Şcoala Gimnazială "Sfântul Andrei", 8.50, 6.20, -, 7.35, 0
B10289974, Școala Gimnazială "Alexandru Ioan Cuza", 8.00, 9.40, -, 8.7, 0
B10290135, Școala Gimnazială "Liviu Rebreanu", 8.20, 8.85, -, 8.52, 0
B10290151, Şcoala Gimnazială "Sfântul Andrei", 8.40, 8.20, -, 8.3, 0
B10290208, Şcoala Gimnazială nr. 190, 8.45, 7.00, -, 7.72, 0
B10290342, Şcoala Gimnazială nr. 156, 9.65, 10.00, -, 9.82, 0
B10290344, Școala Gimnazială "Liviu Rebreanu", 7.00, 6.30, -, 6.65, 0
B10290345, LICEUL TEORETIC NATIONAL, 5.25, 4.20, -, 4.72, 0
B10290492, Liceul cu Program Sportiv "Mircea Eliade", 5.20, 4.00, -, 4.6, 0
B10290623, Liceul Teoretic Internațional de Informatică Bucuresti, 9.65, 10.00, -, 9.82, 0
B10290683, Liceul cu Program Sportiv "Mircea Eliade", 7.70, 6.65, -, 7.18, 0
B10290732, Colegiul Naţional "Grigore Moisil", 8.00, 8.00, -, 8.0, 0
B10290738, Școala Gimnazială nr. 189, 9.20, 8.55, -, 8.88, 0
B10290842, Școala Gimnazială „Orizont", 8.70, 9.10, -, 8.9, 0
B10290875, Școala Gimnazială nr. 195, 6.80, 5.45, -, 6.12, 0
B10290887, LICEUL TEORETIC NATIONAL, 9.50, 9.45, -, 9.47, 0
B10291064, Liceul cu Program Sportiv "Mircea Eliade", 8.45, 7.40, -, 7.92, 0
B10291094, Şcoala Gimnazială nr. 197, 7.25, 8.95, -, 8.1, 0
B10291096, Liceul Internațional Ioanid, 9.50, 9.85, -, 9.68, 0
B10291148, Şcoala Gimnazială "Sfântul Andrei", 8.25, 6.70, -, 7.47, 0
B10291221, Școala Gimnazială nr. 189, 7.25, 5.00, -, 6.12, 0
B10291273, Şcoala Gimnazială nr. 117, 8.90, 6.45, -, 7.68, 0
B10291282, Școala Gimnazială „Orizont", 6.80, 7.20, -, 7.0, 0
B10291347, LICEUL TEORETIC NATIONAL, 9.45, 8.90, -, 9.18, 0
B10291386, Şcoala Gimnazială "Sfântul Andrei", 9.55, 9.15, -, 9.35, 0
B10291486, Liceul Teoretic Bilingv "Miguel de Cervantes", 5.35, 5.00, -, 5.17, 0
B10291740, Şcoala Gimnazială nr. 117, 6.35, 5.50, -, 5.92, 0
B10291809, Liceul Teoretic "Eugen Lovinescu", 8.95, 8.00, -, 8.47, 0
B10291918, Şcoala Gimnazială "Sfinţii Constantin și Elena", 9.35, 8.80, -, 9.07, 0
B10291919, Şcoala Gimnazială nr. 117, 9.25, 9.35, -, 9.3, 0
B10291991, Şcoala Gimnazială nr. 169, 8.95, 6.50, -, 7.72, 0
B10292249, Complexul Educational Laude-Reut, 8.05, 8.40, -, 8.23, 0
B10292316, Colegiul Naţional "Grigore Moisil", 9.85, 10.00, -, 9.93, 0
B10292622, Școala Gimnazială "Liviu Rebreanu", 9.30, 9.35, -, 9.32, 0
B10292716, Şcoala Gimnazială nr. 178, 9.30, 9.50, -, 9.4, 0
B10292744, Școala Gimnazială nr. 195, 9.25, 9.70, -, 9.47, 0
B10292777, Școala Gimnazială „Orizont", 9.65, 8.20, -, 8.93, 0
B10292827, Şcoala Gimnazială nr. 117, 7.85, 7.90, -, 7.88, 0
B10292912, Școala Gimnazială nr. 195, 8.85, 9.40, -, 9.12, 0
B10293002, Școala Gimnazială "Liviu Rebreanu", 6.90, 6.30, -, 6.6, 0
B10293028, Şcoala Gimnazială nr. 117, 9.65, 9.70, -, 9.68, 0
B10293118, Școala Gimnazială "Liviu Rebreanu", 7.10, 7.10, -, 7.1, 0
B10293279, Școala Gimnazială "Liviu Rebreanu", 7.20, 3.00, -, 5.1, 0
B10293282, Liceul Tehnologic "Sf. Antim Ivireanu", 9.00, 9.65, -, 9.32, 0
B10293660, Şcoala Gimnazială nr. 117, 9.15, 6.80, -, 7.97, 0
B10293954, Școala Gimnazială „Orizont", 9.65, 9.80, -, 9.73, 0
B10294067, Şcoala Gimnazială nr. 117, 9.15, 9.10, -, 9.12, 0
B10294223, Şcoala Gimnazială nr. 168, 6.80, 6.65, -, 6.72, 0
B10294444, Şcoala Gimnazială "Luceafărul", 7.65, 7.95, -, 7.8, 0
B10294450, Şcoala Gimnazială nr. 168, 5.95, 4.75, -, 5.35, 0
B10294573, Liceul Teoretic "Ion Barbu", 9.85, 9.15, -, 9.5, 0
B10294605, Şcoala Gimnazială nr. 150, 8.55, 10.00, -, 9.28, 0
B10294616, Colegiul Naţional de Muzică "George Enescu", 6.05, 4.00, -, 5.03, 0
B10294763, Școala Gimnazială "Liviu Rebreanu", 8.40, 7.70, -, 8.05, 0
B10294770, Liceul ''Româno-Finlandez'', 9.75, 9.65, -, 9.7, 0
B10294785, Colegiul Naţional de Muzică "George Enescu", 6.35, 3.50, -, 4.92, 0
B10294976, LICEUL TEORETIC NATIONAL, 8.15, 8.10, -, 8.12, 0
B10295126, Şcoala Gimnazială "Geo Bogza", 5.00, 6.20, -, 5.6, 0
B10295136, Școala Gimnazială nr. 86, 5.15, 5.70, -, 5.43, 0
B10295174, Colegiul Naţional "Grigore Moisil", 9.75, 10.00, -, 9.88, 0
B10295453, Școala Gimnazială nr. 195, 9.00, 8.20, -, 8.6, 0
B10295464, Şcoala Gimnazială nr. 190, 8.25, 6.75, -, 7.5, 0
B10295484, Şcoala Gimnazială nr. 150, 9.60, 10.00, -, 9.8, 0
B10295603, Școala Gimnazială nr. 195, 8.95, 7.20, -, 8.07, 0
B10295630, Şcoala Gimnazială "Constantin Brâncuşi", 9.60, 8.60, -, 9.1, 0
B10295760, Școala Gimnazială "Liviu Rebreanu", 8.50, 8.90, -, 8.7, 0
B10295918, Școala Gimnazială nr. 195, 9.45, 7.25, -, 8.35, 0
B10295970, Şcoala Gimnazială "Constantin Brâncuşi", 9.30, 8.65, -, 8.98, 0
B10296034, Școala Gimnazială nr. 195, 9.65, 8.75, -, 9.2, 0
B10296053, Liceul Teoretic Internațional de Informatică Bucuresti, 9.70, 9.95, -, 9.82, 0
B10296153, Școala Gimnazială "Liviu Rebreanu", 8.25, 8.15, -, 8.2, 0
B10296211, Colegiul Naţional "Grigore Moisil", 9.50, 10.00, -, 9.75, 0
B10296269, Școala Gimnazială "Liviu Rebreanu", 5.40, 4.00, -, 4.7, 0
B10296284, Şcoala Gimnazială "Constantin Brâncuşi", 8.40, 9.20, -, 8.8, 0
B10296312, Școala Gimnazială „Orizont", 8.80, 9.20, -, 9.0, 0
B10296469, Școala Gimnazială "Liviu Rebreanu", 8.70, 9.00, -, 8.85, 0
B10296558, Şcoala Gimnazială "Sf. Nicolae", 8.55, 8.25, -, 8.4, 0
B10296565, Şcoala Gimnazială nr. 156, 6.60, 6.10, -, 6.35, 0
B10296662, Școala Gimnazială nr. 149, 8.90, 9.70, -, 9.3, 0
B10296762, Școala Gimnazială „Orizont", 9.35, 9.50, -, 9.43, 0
B10296821, Şcoala Gimnazială nr. 142, 8.35, 8.80, -, 8.57, 0
B10296822, Şcoala Gimnazială "Constantin Brâncuşi", 9.60, 9.80, -, 9.7, 0
B10296991, Şcoala Gimnazială nr. 150, 9.00, 8.50, -, 8.75, 0
B10297009, Școala Gimnazială "Liviu Rebreanu", 9.00, 9.05, -, 9.03, 0
B10297107, Școala Gimnazială "Liviu Rebreanu", 7.80, 8.40, -, 8.1, 0
B10297221, Şcoala Gimnazială nr. 150, 8.75, 9.30, -, 9.03, 0
B10297406, Școala Gimnazială "Liviu Rebreanu", 8.75, 9.45, -, 9.1, 0
B10297426, Şcoala Gimnazială nr. 117, 9.15, 7.70, -, 8.43, 0
B10297503, Liceul Teoretic "Ion Barbu", 8.90, 8.60, -, 8.75, 0
B10297613, Școala Gimnazială „Orizont", 9.20, 9.15, -, 9.18, 0
B10297656, Şcoala Gimnazială "Sfântul Andrei", 8.00, 5.85, -, 6.92, 0
B10297730, Școala Gimnazială nr. 195, 9.70, 9.60, -, 9.65, 0
B10297753, Şcoala Gimnazială nr. 168, 4.30, 3.25, -, 3.77, 0
B10297858, Şcoala Gimnazială "Sfântul Andrei", 8.20, 9.10, -, 8.65, 0
B10298091, Şcoala Gimnazială "Sfântul Andrei", 9.60, 9.30, -, 9.45, 0
B10298183, Școala Gimnazială „Orizont", 8.85, 9.10, -, 8.97, 0
B10298262, Şcoala Gimnazială "Sfântul Andrei", 9.65, 10.00, -, 9.82, 0
B10298355, Școala Gimnazială „Regina Maria", 4.30, 5.00, -, 4.65, 0
B10298397, Școala Gimnazială "Liviu Rebreanu", 9.00, 9.35, -, 9.18, 0
B10298413, Şcoala Gimnazială "Sfinţii Constantin și Elena", 7.80, 7.80, -, 7.8, 0
B10298533, Şcoala Gimnazială nr. 168, 6.05, 6.00, -, 6.03, 0
B10298654, Şcoala Gimnazială nr. 168, 7.00, 4.30, -, 5.65, 0
B10298721, Şcoala Gimnazială "Sfântul Andrei", 6.50, 6.60, -, 6.55, 0
B10298755, Școala Gimnazială "Liviu Rebreanu", 9.20, 7.55, -, 8.38, 0
B10298896, Școala Gimnazială "Liviu Rebreanu", 6.60, 3.70, -, 5.15, 0
B10298940, Şcoala Gimnazială "I. G. Duca", 9.60, 9.85, -, 9.72, 0
B10298991, Şcoala Gimnazială nr. 117, 9.50, 10.00, -, 9.75, 0
B10299019, Școala Gimnazială nr. 195, 8.50, 9.00, -, 8.75, 0
B10299023, Şcoala Gimnazială nr. 150, 9.90, 9.10, -, 9.5, 0
B10299110, Școala Gimnazială "Liviu Rebreanu", 9.90, 7.80, -, 8.85, 0
B10299231, Şcoala Gimnazială "Sfântul Andrei", 8.25, 9.00, -, 8.62, 0
B10299238, Şcoala Gimnazială nr. 150, 9.50, 9.70, -, 9.6, 0
B10299239, Şcoala Gimnazială nr. 190, 9.65, 10.00, -, 9.82, 0
B10299344, Școala Gimnazială "Liviu Rebreanu", 7.25, 6.40, -, 6.83, 0
B10299464, Şcoala Gimnazială nr. 150, 9.50, 8.75, -, 9.12, 0
B10299506, Școala Gimnazială "Liviu Rebreanu", 8.80, 7.75, -, 8.28, 0
B10299583, Şcoala Gimnazială "Sfântul Andrei", 9.20, 7.75, -, 8.47, 0
B10299589, Școala Gimnazială "Liviu Rebreanu", 8.50, 7.90, -, 8.2, 0
B10299712, Şcoala Gimnazială nr. 150, 8.65, 7.55, -, 8.1, 0
B10299767, Şcoala Gimnazială nr. 168, 5.00, 4.55, -, 4.78, 0
B10299985, Şcoala Gimnazială nr. 150, 9.75, 9.45, -, 9.6, 0
B10300048, Școala Gimnazială "Nicolae Labiș", 8.25, 9.10, -, 8.68, 0
B10300182, Școala Gimnazială "Federico Garcia Lorca", 9.75, 9.10, -, 9.43, 0
B10300192, Şcoala Gimnazială nr. 150, 8.95, 7.50, -, 8.22, 0
B10300292, Școala Gimnazială "Liviu Rebreanu", 7.20, 6.35, -, 6.78, 0
B10300382, Şcoala Gimnazială nr. 150, 9.50, 10.00, -, 9.75, 0
B10300409, Școala Gimnazială „Orizont", 9.85, 9.75, -, 9.8, 0
B10300515, Şcoala Gimnazială nr. 206, 8.65, 5.70, -, 7.18, 0
B10300562, Şcoala Gimnazială nr. 178, 9.00, 9.10, -, 9.05, 0
B10300622, Școala Gimnazială "Federico Garcia Lorca", 9.25, 8.55, -, 8.9, 0
B10300745, Școala Gimnazială "Federico Garcia Lorca", 8.90, 8.55, -, 8.73, 0
B10300750, Școala Gimnazială "Maria Rosetti", 7.20, 6.60, -, 6.9, 0
B10300908, Liceul Teoretic Bilingv "Miguel de Cervantes", 9.05, 8.25, -, 8.65, 0
B10300982, Şcoala Gimnazială nr. 117, 9.50, 8.70, -, 9.1, 0
B10300983, Școala Gimnazială "Liviu Rebreanu", 7.75, 6.60, -, 7.17, 0
B10301072, Colegiul Național Bilingv ”George Coșbuc”, 9.40, 9.55, -, 9.48, 0
B10301084, Școala Gimnazială "Liviu Rebreanu", 8.20, 5.20, -, 6.7, 0
B10301240, Școala Gimnazială "Liviu Rebreanu", 5.20, 5.10, -, 5.15, 0
B10301381, Școala Gimnazială "Liviu Rebreanu", 8.60, 7.50, -, 8.05, 0
B10301384, Şcoala Gimnazială nr. 178, 9.40, 9.70, -, 9.55, 0
B10301456, Şcoala Gimnazială nr. 150, 5.75, 7.05, -, 6.4, 0
B10301466, Liceul Teoretic Internațional de Informatică Bucuresti, 8.85, 9.90, -, 9.38, 0
B10301506, Școala Gimnazială "Liviu Rebreanu", 9.70, 8.80, -, 9.25, 0
B10301640, Școala Gimnazială "Liviu Rebreanu", 7.50, 6.65, -, 7.08, 0
B10301685, Școala Gimnazială ”Grigorie Ghica Voievod”, 7.50, 8.10, -, 7.8, 0
B10301710, Școala Gimnazială "Liviu Rebreanu", 9.70, 9.90, -, 9.8, 0
B10301886, Colegiul Național ”Cantemir Vodă”, 9.70, 9.45, -, 9.57, 0
B10301887, Școala Gimnazială "Federico Garcia Lorca", 8.80, 9.00, -, 8.9, 0
B10301979, Şcoala Gimnazială nr. 178, 9.20, 9.00, -, 9.1, 0
B10302057, Liceul Teoretic Internațional de Informatică Bucuresti, 8.45, 8.60, -, 8.52, 0
B10302181, Școala Gimnazială ”Ferdinand I”, 8.25, 6.70, -, 7.47, 0
B10302218, Școala Gimnazială "Liviu Rebreanu", 8.60, 8.80, -, 8.7, 0
B10302361, Școala Gimnazială nr. 4, 5.15, 6.70, -, 5.93, 0
B10302377, Liceul Teoretic Internațional de Informatică Bucuresti, 8.60, 8.65, -, 8.62, 0
B10302469, Școala Gimnazială "Federico Garcia Lorca", 8.60, 8.90, -, 8.75, 0
B10302540, Școala Gimnazială ”Grigorie Ghica Voievod”, 8.85, 7.35, -, 8.1, 0
B10302600, Școala Gimnazială "Federico Garcia Lorca", 8.80, 8.40, -, 8.6, 0
B10302688, Școala Gimnazială ”Grigorie Ghica Voievod”, 3.25, 4.00, -, 3.62, 0
B10302707, Şcoala Gimnazială nr. 188, 6.10, 4.80, -, 5.45, 0
B10302783, Școala Gimnazială nr. 195, 8.35, 9.30, -, 8.82, 0
B10302851, Liceul Teoretic "Alexandru Vlahuţă", 9.05, 8.50, -, 8.78, 0
B10302857, Școala Gimnazială "Liviu Rebreanu", 9.20, 8.55, -, 8.88, 0
B10302963, Şcoala Gimnazială nr. 188, 7.80, 5.80, -, 6.8, 0
B10303003, Școala Gimnazială "Liviu Rebreanu", 8.40, 6.50, -, 7.45, 0
B10303011, Școala Gimnazială „Orizont", 9.60, 9.65, -, 9.62, 0
B10303104, Școala Gimnazială "Liviu Rebreanu", 9.05, 6.30, -, 7.68, 0
B10303109, Liceul Teoretic "Alexandru Vlahuţă", 9.20, 9.70, -, 9.45, 0
B10303110, Şcoala Gimnazială nr. 188, 1.80, 4.65, -, 3.23, 0
B10303229, Școala Gimnazială "Liviu Rebreanu", 9.20, 7.75, -, 8.47, 0
B10303346, Școala Gimnazială ”Grigorie Ghica Voievod”, 9.40, 9.30, -, 9.35, 0
B10303347, Școala Gimnazială "Liviu Rebreanu", 9.20, 9.55, -, 9.38, 0
B10303462, Școala Gimnazială nr. 112, 4.20, 3.50, -, 3.85, 0
B10303519, Şcoala Gimnazială nr. 178, 8.60, 9.30, -, 8.95, 0
